Population,Latitude,Longitude,Year_start,Year_end,Temperature,Sex,Replicate_vial,Thorax_length
Innisfail,-17.52,146.02,2008,2008,18,female,1,1.05
Innisfail,-17.52,146.02,2008,2008,18,female,1,1.07
Innisfail,-17.52,146.02,2008,2008,18,female,1,1.10
Innisfail,-17.52,146.02,2008,2008,18,female,1,1.07
Innisfail,-17.52,146.02,2008,2008,18,female,1,1.10
Innisfail,-17.52,146.02,2008,2008,18,female,1,1.10
Innisfail,-17.52,146.02,2008,2008,18,female,1,1.03
Innisfail,-17.52,146.02,2008,2008,18,female,1,1.03
Innisfail,-17.52,146.02,2008,2008,18,female,1,1.07
Innisfail,-17.52,146.02,2008,2008,18,female,1,1.07
Innisfail,-17.52,146.02,2008,2008,18,female,2,1.10
Innisfail,-17.52,146.02,2008,2008,18,female,2,1.10
Innisfail,-17.52,146.02,2008,2008,18,female,2,1.10
Innisfail,-17.52,146.02,2008,2008,18,female,2,1.03
Innisfail,-17.52,146.02,2008,2008,18,female,2,1.10
Innisfail,-17.52,146.02,2008,2008,18,female,2,1.10
Innisfail,-17.52,146.02,2008,2008,18,female,2,1.07
Innisfail,-17.52,146.02,2008,2008,18,female,2,1.07
Innisfail,-17.52,146.02,2008,2008,18,female,2,1.07
Innisfail,-17.52,146.02,2008,2008,18,female,2,1.03
Innisfail,-17.52,146.02,2008,2008,18,female,3,1.10
Innisfail,-17.52,146.02,2008,2008,18,female,3,1.08
Innisfail,-17.52,146.02,2008,2008,18,female,3,1.10
Innisfail,-17.52,146.02,2008,2008,18,female,3,1.10
Innisfail,-17.52,146.02,2008,2008,18,female,3,1.07
Innisfail,-17.52,146.02,2008,2008,18,female,3,1.07
Innisfail,-17.52,146.02,2008,2008,18,female,3,1.07
Innisfail,-17.52,146.02,2008,2008,18,female,3,1.07
Innisfail,-17.52,146.02,2008,2008,18,female,3,1.10
Innisfail,-17.52,146.02,2008,2008,18,female,3,1.08
Innisfail,-17.52,146.02,2008,2008,18,male,1,0.97
Innisfail,-17.52,146.02,2008,2008,18,male,1,1.00
Innisfail,-17.52,146.02,2008,2008,18,male,1,0.98
Innisfail,-17.52,146.02,2008,2008,18,male,1,0.93
Innisfail,-17.52,146.02,2008,2008,18,male,1,0.93
Innisfail,-17.52,146.02,2008,2008,18,male,1,0.93
Innisfail,-17.52,146.02,2008,2008,18,male,1,0.93
Innisfail,-17.52,146.02,2008,2008,18,male,1,0.97
Innisfail,-17.52,146.02,2008,2008,18,male,1,0.95
Innisfail,-17.52,146.02,2008,2008,18,male,1,1.00
Innisfail,-17.52,146.02,2008,2008,18,male,2,0.93
Innisfail,-17.52,146.02,2008,2008,18,male,2,0.93
Innisfail,-17.52,146.02,2008,2008,18,male,2,0.97
Innisfail,-17.52,146.02,2008,2008,18,male,2,0.93
Innisfail,-17.52,146.02,2008,2008,18,male,2,0.93
Innisfail,-17.52,146.02,2008,2008,18,male,2,0.90
Innisfail,-17.52,146.02,2008,2008,18,male,2,0.97
Innisfail,-17.52,146.02,2008,2008,18,male,2,0.93
Innisfail,-17.52,146.02,2008,2008,18,male,2,0.97
Innisfail,-17.52,146.02,2008,2008,18,male,2,0.90
Innisfail,-17.52,146.02,2008,2008,18,male,3,1.00
Innisfail,-17.52,146.02,2008,2008,18,male,3,0.93
Innisfail,-17.52,146.02,2008,2008,18,male,3,0.98
Innisfail,-17.52,146.02,2008,2008,18,male,3,0.95
Innisfail,-17.52,146.02,2008,2008,18,male,3,1.00
Innisfail,-17.52,146.02,2008,2008,18,male,3,0.97
Innisfail,-17.52,146.02,2008,2008,18,male,3,0.97
Innisfail,-17.52,146.02,2008,2008,18,male,3,0.97
Innisfail,-17.52,146.02,2008,2008,18,male,3,0.93
Innisfail,-17.52,146.02,2008,2008,18,male,3,0.97
Innisfail,-17.52,146.02,2008,2008,18,male,3,0.93
Cardwell,-18.20,145.90,2008,2008,18,female,1,1.03
Cardwell,-18.20,145.90,2008,2008,18,female,1,1.00
Cardwell,-18.20,145.90,2008,2008,18,female,1,1.03
Cardwell,-18.20,145.90,2008,2008,18,female,1,1.07
Cardwell,-18.20,145.90,2008,2008,18,female,1,1.00
Cardwell,-18.20,145.90,2008,2008,18,female,1,1.00
Cardwell,-18.20,145.90,2008,2008,18,female,1,1.00
Cardwell,-18.20,145.90,2008,2008,18,female,1,0.97
Cardwell,-18.20,145.90,2008,2008,18,female,1,1.03
Cardwell,-18.20,145.90,2008,2008,18,female,1,1.10
Cardwell,-18.20,145.90,2008,2008,18,female,2,1.07
Cardwell,-18.20,145.90,2008,2008,18,female,2,1.03
Cardwell,-18.20,145.90,2008,2008,18,female,2,1.03
Cardwell,-18.20,145.90,2008,2008,18,female,2,1.07
Cardwell,-18.20,145.90,2008,2008,18,female,2,1.03
Cardwell,-18.20,145.90,2008,2008,18,female,2,1.07
Cardwell,-18.20,145.90,2008,2008,18,female,2,1.07
Cardwell,-18.20,145.90,2008,2008,18,female,2,1.03
Cardwell,-18.20,145.90,2008,2008,18,female,2,1.10
Cardwell,-18.20,145.90,2008,2008,18,female,2,1.00
Cardwell,-18.20,145.90,2008,2008,18,female,3,1.05
Cardwell,-18.20,145.90,2008,2008,18,female,3,1.07
Cardwell,-18.20,145.90,2008,2008,18,female,3,1.07
Cardwell,-18.20,145.90,2008,2008,18,female,3,1.03
Cardwell,-18.20,145.90,2008,2008,18,female,3,1.03
Cardwell,-18.20,145.90,2008,2008,18,female,3,1.03
Cardwell,-18.20,145.90,2008,2008,18,female,3,1.03
Cardwell,-18.20,145.90,2008,2008,18,female,3,1.03
Cardwell,-18.20,145.90,2008,2008,18,female,3,1.10
Cardwell,-18.20,145.90,2008,2008,18,female,3,1.03
Cardwell,-18.20,145.90,2008,2008,18,male,1,0.90
Cardwell,-18.20,145.90,2008,2008,18,male,1,0.92
Cardwell,-18.20,145.90,2008,2008,18,male,1,0.90
Cardwell,-18.20,145.90,2008,2008,18,male,1,0.92
Cardwell,-18.20,145.90,2008,2008,18,male,1,0.93
Cardwell,-18.20,145.90,2008,2008,18,male,1,0.90
Cardwell,-18.20,145.90,2008,2008,18,male,1,0.93
Cardwell,-18.20,145.90,2008,2008,18,male,1,0.92
Cardwell,-18.20,145.90,2008,2008,18,male,1,0.92
Cardwell,-18.20,145.90,2008,2008,18,male,1,0.87
Cardwell,-18.20,145.90,2008,2008,18,male,2,0.90
Cardwell,-18.20,145.90,2008,2008,18,male,2,0.90
Cardwell,-18.20,145.90,2008,2008,18,male,2,0.92
Cardwell,-18.20,145.90,2008,2008,18,male,2,0.93
Cardwell,-18.20,145.90,2008,2008,18,male,2,0.93
Cardwell,-18.20,145.90,2008,2008,18,male,2,0.93
Cardwell,-18.20,145.90,2008,2008,18,male,2,0.93
Cardwell,-18.20,145.90,2008,2008,18,male,2,0.90
Cardwell,-18.20,145.90,2008,2008,18,male,2,0.93
Cardwell,-18.20,145.90,2008,2008,18,male,3,0.93
Cardwell,-18.20,145.90,2008,2008,18,male,3,0.90
Cardwell,-18.20,145.90,2008,2008,18,male,3,0.92
Cardwell,-18.20,145.90,2008,2008,18,male,3,0.90
Cardwell,-18.20,145.90,2008,2008,18,male,3,0.97
Cardwell,-18.20,145.90,2008,2008,18,male,3,0.97
Cardwell,-18.20,145.90,2008,2008,18,male,3,0.88
Cardwell,-18.20,145.90,2008,2008,18,male,3,0.93
Cardwell,-18.20,145.90,2008,2008,18,male,3,1.00
Cardwell,-18.20,145.90,2008,2008,18,male,3,0.92
Bowen,-19.97,148.22,2008,2008,18,female,1,1.03
Bowen,-19.97,148.22,2008,2008,18,female,1,1.10
Bowen,-19.97,148.22,2008,2008,18,female,1,1.03
Bowen,-19.97,148.22,2008,2008,18,female,1,1.07
Bowen,-19.97,148.22,2008,2008,18,female,1,1.03
Bowen,-19.97,148.22,2008,2008,18,female,1,1.07
Bowen,-19.97,148.22,2008,2008,18,female,1,1.03
Bowen,-19.97,148.22,2008,2008,18,female,1,1.03
Bowen,-19.97,148.22,2008,2008,18,female,1,1.07
Bowen,-19.97,148.22,2008,2008,18,female,1,1.03
Bowen,-19.97,148.22,2008,2008,18,female,2,1.17
Bowen,-19.97,148.22,2008,2008,18,female,2,1.10
Bowen,-19.97,148.22,2008,2008,18,female,2,1.10
Bowen,-19.97,148.22,2008,2008,18,female,2,1.07
Bowen,-19.97,148.22,2008,2008,18,female,2,1.10
Bowen,-19.97,148.22,2008,2008,18,female,2,1.13
Bowen,-19.97,148.22,2008,2008,18,female,2,1.07
Bowen,-19.97,148.22,2008,2008,18,female,2,1.03
Bowen,-19.97,148.22,2008,2008,18,female,2,1.10
Bowen,-19.97,148.22,2008,2008,18,female,2,1.07
Bowen,-19.97,148.22,2008,2008,18,female,3,1.12
Bowen,-19.97,148.22,2008,2008,18,female,3,1.05
Bowen,-19.97,148.22,2008,2008,18,female,3,1.10
Bowen,-19.97,148.22,2008,2008,18,female,3,1.05
Bowen,-19.97,148.22,2008,2008,18,female,3,1.08
Bowen,-19.97,148.22,2008,2008,18,female,3,1.08
Bowen,-19.97,148.22,2008,2008,18,female,3,1.07
Bowen,-19.97,148.22,2008,2008,18,female,3,1.03
Bowen,-19.97,148.22,2008,2008,18,female,3,1.08
Bowen,-19.97,148.22,2008,2008,18,female,3,1.10
Bowen,-19.97,148.22,2008,2008,18,male,1,0.93
Bowen,-19.97,148.22,2008,2008,18,male,1,0.90
Bowen,-19.97,148.22,2008,2008,18,male,1,0.93
Bowen,-19.97,148.22,2008,2008,18,male,1,0.93
Bowen,-19.97,148.22,2008,2008,18,male,1,0.87
Bowen,-19.97,148.22,2008,2008,18,male,1,0.87
Bowen,-19.97,148.22,2008,2008,18,male,1,0.90
Bowen,-19.97,148.22,2008,2008,18,male,1,0.97
Bowen,-19.97,148.22,2008,2008,18,male,2,0.90
Bowen,-19.97,148.22,2008,2008,18,male,2,0.93
Bowen,-19.97,148.22,2008,2008,18,male,2,0.98
Bowen,-19.97,148.22,2008,2008,18,male,2,0.97
Bowen,-19.97,148.22,2008,2008,18,male,2,1.00
Bowen,-19.97,148.22,2008,2008,18,male,2,0.93
Bowen,-19.97,148.22,2008,2008,18,male,2,1.00
Bowen,-19.97,148.22,2008,2008,18,male,2,1.00
Bowen,-19.97,148.22,2008,2008,18,male,2,1.00
Bowen,-19.97,148.22,2008,2008,18,male,2,0.97
Bowen,-19.97,148.22,2008,2008,18,male,3,0.97
Bowen,-19.97,148.22,2008,2008,18,male,3,0.88
Bowen,-19.97,148.22,2008,2008,18,male,3,0.97
Bowen,-19.97,148.22,2008,2008,18,male,3,1.00
Bowen,-19.97,148.22,2008,2008,18,male,3,0.95
Bowen,-19.97,148.22,2008,2008,18,male,3,1.00
Eungella,-21.13,148.50,2008,2008,18,female,1,1.07
Eungella,-21.13,148.50,2008,2008,18,female,1,1.03
Eungella,-21.13,148.50,2008,2008,18,female,1,1.10
Eungella,-21.13,148.50,2008,2008,18,female,1,1.08
Eungella,-21.13,148.50,2008,2008,18,female,1,1.13
Eungella,-21.13,148.50,2008,2008,18,female,1,1.08
Eungella,-21.13,148.50,2008,2008,18,female,1,1.13
Eungella,-21.13,148.50,2008,2008,18,female,1,1.03
Eungella,-21.13,148.50,2008,2008,18,female,1,1.10
Eungella,-21.13,148.50,2008,2008,18,female,1,1.05
Eungella,-21.13,148.50,2008,2008,18,female,2,1.13
Eungella,-21.13,148.50,2008,2008,18,female,2,1.10
Eungella,-21.13,148.50,2008,2008,18,female,2,1.13
Eungella,-21.13,148.50,2008,2008,18,female,2,1.13
Eungella,-21.13,148.50,2008,2008,18,female,2,1.13
Eungella,-21.13,148.50,2008,2008,18,female,2,1.13
Eungella,-21.13,148.50,2008,2008,18,female,2,1.13
Eungella,-21.13,148.50,2008,2008,18,female,2,1.17
Eungella,-21.13,148.50,2008,2008,18,female,2,1.20
Eungella,-21.13,148.50,2008,2008,18,female,2,1.10
Eungella,-21.13,148.50,2008,2008,18,female,3,1.10
Eungella,-21.13,148.50,2008,2008,18,female,3,1.07
Eungella,-21.13,148.50,2008,2008,18,female,3,1.07
Eungella,-21.13,148.50,2008,2008,18,female,3,1.07
Eungella,-21.13,148.50,2008,2008,18,female,3,1.10
Eungella,-21.13,148.50,2008,2008,18,female,3,1.07
Eungella,-21.13,148.50,2008,2008,18,female,3,1.13
Eungella,-21.13,148.50,2008,2008,18,female,3,1.13
Eungella,-21.13,148.50,2008,2008,18,female,3,1.10
Eungella,-21.13,148.50,2008,2008,18,female,3,1.07
Eungella,-21.13,148.50,2008,2008,18,male,1,1.00
Eungella,-21.13,148.50,2008,2008,18,male,1,0.93
Eungella,-21.13,148.50,2008,2008,18,male,1,1.00
Eungella,-21.13,148.50,2008,2008,18,male,1,0.90
Eungella,-21.13,148.50,2008,2008,18,male,1,0.93
Eungella,-21.13,148.50,2008,2008,18,male,1,0.93
Eungella,-21.13,148.50,2008,2008,18,male,1,0.93
Eungella,-21.13,148.50,2008,2008,18,male,1,1.00
Eungella,-21.13,148.50,2008,2008,18,male,1,0.97
Eungella,-21.13,148.50,2008,2008,18,male,1,0.93
Eungella,-21.13,148.50,2008,2008,18,male,2,0.97
Eungella,-21.13,148.50,2008,2008,18,male,2,0.93
Eungella,-21.13,148.50,2008,2008,18,male,2,0.97
Eungella,-21.13,148.50,2008,2008,18,male,2,1.00
Eungella,-21.13,148.50,2008,2008,18,male,2,1.00
Eungella,-21.13,148.50,2008,2008,18,male,2,1.00
Eungella,-21.13,148.50,2008,2008,18,male,2,1.03
Eungella,-21.13,148.50,2008,2008,18,male,2,0.95
Eungella,-21.13,148.50,2008,2008,18,male,2,0.97
Eungella,-21.13,148.50,2008,2008,18,male,2,1.00
Eungella,-21.13,148.50,2008,2008,18,male,3,0.97
Eungella,-21.13,148.50,2008,2008,18,male,3,1.00
Eungella,-21.13,148.50,2008,2008,18,male,3,0.97
Eungella,-21.13,148.50,2008,2008,18,male,3,1.03
Eungella,-21.13,148.50,2008,2008,18,male,3,1.07
Eungella,-21.13,148.50,2008,2008,18,male,3,1.00
Eungella,-21.13,148.50,2008,2008,18,male,3,0.97
Eungella,-21.13,148.50,2008,2008,18,male,3,0.95
Eungella,-21.13,148.50,2008,2008,18,male,3,1.00
Rockhampton,-23.40,150.48,2008,2008,18,female,1,1.13
Rockhampton,-23.40,150.48,2008,2008,18,female,1,1.10
Rockhampton,-23.40,150.48,2008,2008,18,female,1,1.10
Rockhampton,-23.40,150.48,2008,2008,18,female,1,1.07
Rockhampton,-23.40,150.48,2008,2008,18,female,1,1.07
Rockhampton,-23.40,150.48,2008,2008,18,female,1,1.10
Rockhampton,-23.40,150.48,2008,2008,18,female,1,1.03
Rockhampton,-23.40,150.48,2008,2008,18,female,1,1.07
Rockhampton,-23.40,150.48,2008,2008,18,female,1,1.10
Rockhampton,-23.40,150.48,2008,2008,18,female,1,1.07
Rockhampton,-23.40,150.48,2008,2008,18,female,2,1.13
Rockhampton,-23.40,150.48,2008,2008,18,female,2,1.03
Rockhampton,-23.40,150.48,2008,2008,18,female,2,1.10
Rockhampton,-23.40,150.48,2008,2008,18,female,2,1.03
Rockhampton,-23.40,150.48,2008,2008,18,female,2,1.10
Rockhampton,-23.40,150.48,2008,2008,18,female,2,1.03
Rockhampton,-23.40,150.48,2008,2008,18,female,2,1.13
Rockhampton,-23.40,150.48,2008,2008,18,female,2,1.03
Rockhampton,-23.40,150.48,2008,2008,18,female,2,1.10
Rockhampton,-23.40,150.48,2008,2008,18,female,2,1.10
Rockhampton,-23.40,150.48,2008,2008,18,female,3,1.07
Rockhampton,-23.40,150.48,2008,2008,18,female,3,1.07
Rockhampton,-23.40,150.48,2008,2008,18,female,3,1.10
Rockhampton,-23.40,150.48,2008,2008,18,female,3,1.10
Rockhampton,-23.40,150.48,2008,2008,18,female,3,1.07
Rockhampton,-23.40,150.48,2008,2008,18,female,3,1.07
Rockhampton,-23.40,150.48,2008,2008,18,female,3,1.03
Rockhampton,-23.40,150.48,2008,2008,18,female,3,1.10
Rockhampton,-23.40,150.48,2008,2008,18,female,3,1.07
Rockhampton,-23.40,150.48,2008,2008,18,female,3,1.13
Rockhampton,-23.40,150.48,2008,2008,18,male,1,0.97
Rockhampton,-23.40,150.48,2008,2008,18,male,1,0.97
Rockhampton,-23.40,150.48,2008,2008,18,male,1,1.00
Rockhampton,-23.40,150.48,2008,2008,18,male,1,1.03
Rockhampton,-23.40,150.48,2008,2008,18,male,1,0.90
Rockhampton,-23.40,150.48,2008,2008,18,male,1,0.97
Rockhampton,-23.40,150.48,2008,2008,18,male,1,0.92
Rockhampton,-23.40,150.48,2008,2008,18,male,1,0.97
Rockhampton,-23.40,150.48,2008,2008,18,male,1,0.93
Rockhampton,-23.40,150.48,2008,2008,18,male,1,0.97
Rockhampton,-23.40,150.48,2008,2008,18,male,2,0.97
Rockhampton,-23.40,150.48,2008,2008,18,male,2,0.97
Rockhampton,-23.40,150.48,2008,2008,18,male,2,1.00
Rockhampton,-23.40,150.48,2008,2008,18,male,2,1.30
Rockhampton,-23.40,150.48,2008,2008,18,male,2,1.00
Rockhampton,-23.40,150.48,2008,2008,18,male,2,0.90
Rockhampton,-23.40,150.48,2008,2008,18,male,2,1.00
Rockhampton,-23.40,150.48,2008,2008,18,male,2,0.97
Rockhampton,-23.40,150.48,2008,2008,18,male,2,0.97
Rockhampton,-23.40,150.48,2008,2008,18,male,2,0.97
Rockhampton,-23.40,150.48,2008,2008,18,male,3,0.90
Rockhampton,-23.40,150.48,2008,2008,18,male,3,0.93
Rockhampton,-23.40,150.48,2008,2008,18,male,3,0.97
Rockhampton,-23.40,150.48,2008,2008,18,male,3,0.97
Rockhampton,-23.40,150.48,2008,2008,18,male,3,0.93
Rockhampton,-23.40,150.48,2008,2008,18,male,3,0.93
Rockhampton,-23.40,150.48,2008,2008,18,male,3,0.93
Rockhampton,-23.40,150.48,2008,2008,18,male,3,0.93
Rockhampton,-23.40,150.48,2008,2008,18,male,3,0.97
Rockhampton,-23.40,150.48,2008,2008,18,male,3,0.93
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.08
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.03
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.03
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.03
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.03
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.10
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.07
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.10
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.13
Maryborough,-25.53,152.68,2008,2008,18,female,1,1.03
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.07
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.10
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.07
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.08
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.10
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.08
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.03
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.05
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.08
Maryborough,-25.53,152.68,2008,2008,18,female,2,1.10
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.03
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.03
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.03
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.07
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.07
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.03
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.07
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.08
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.03
Maryborough,-25.53,152.68,2008,2008,18,female,3,1.03
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.90
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.87
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.90
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.87
Maryborough,-25.53,152.68,2008,2008,18,male,1,0.87
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.98
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.98
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.98
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,2,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.97
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.90
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.93
Maryborough,-25.53,152.68,2008,2008,18,male,3,0.97
Redland_Bay,-27.60,153.30,2008,2008,18,female,1,1.10
Redland_Bay,-27.60,153.30,2008,2008,18,female,1,1.03
Redland_Bay,-27.60,153.30,2008,2008,18,female,1,1.07
Redland_Bay,-27.60,153.30,2008,2008,18,female,1,1.03
Redland_Bay,-27.60,153.30,2008,2008,18,female,1,1.03
Redland_Bay,-27.60,153.30,2008,2008,18,female,1,1.07
Redland_Bay,-27.60,153.30,2008,2008,18,female,1,1.07
Redland_Bay,-27.60,153.30,2008,2008,18,female,1,1.07
Redland_Bay,-27.60,153.30,2008,2008,18,female,1,1.10
Redland_Bay,-27.60,153.30,2008,2008,18,female,1,1.03
Redland_Bay,-27.60,153.30,2008,2008,18,female,2,1.10
Redland_Bay,-27.60,153.30,2008,2008,18,female,2,1.10
Redland_Bay,-27.60,153.30,2008,2008,18,female,2,1.07
Redland_Bay,-27.60,153.30,2008,2008,18,female,2,1.13
Redland_Bay,-27.60,153.30,2008,2008,18,female,2,1.07
Redland_Bay,-27.60,153.30,2008,2008,18,female,2,1.10
Redland_Bay,-27.60,153.30,2008,2008,18,female,2,1.03
Redland_Bay,-27.60,153.30,2008,2008,18,female,2,1.10
Redland_Bay,-27.60,153.30,2008,2008,18,female,2,1.03
Redland_Bay,-27.60,153.30,2008,2008,18,female,2,1.07
Redland_Bay,-27.60,153.30,2008,2008,18,female,3,1.07
Redland_Bay,-27.60,153.30,2008,2008,18,female,3,1.08
Redland_Bay,-27.60,153.30,2008,2008,18,female,3,1.03
Redland_Bay,-27.60,153.30,2008,2008,18,female,3,1.07
Redland_Bay,-27.60,153.30,2008,2008,18,female,3,1.03
Redland_Bay,-27.60,153.30,2008,2008,18,female,3,1.07
Redland_Bay,-27.60,153.30,2008,2008,18,female,3,1.08
Redland_Bay,-27.60,153.30,2008,2008,18,female,3,1.03
Redland_Bay,-27.60,153.30,2008,2008,18,female,3,1.08
Redland_Bay,-27.60,153.30,2008,2008,18,female,3,1.08
Redland_Bay,-27.60,153.30,2008,2008,18,male,1,0.90
Redland_Bay,-27.60,153.30,2008,2008,18,male,1,0.97
Redland_Bay,-27.60,153.30,2008,2008,18,male,1,0.97
Redland_Bay,-27.60,153.30,2008,2008,18,male,1,0.97
Redland_Bay,-27.60,153.30,2008,2008,18,male,1,0.93
Redland_Bay,-27.60,153.30,2008,2008,18,male,1,0.97
Redland_Bay,-27.60,153.30,2008,2008,18,male,1,0.93
Redland_Bay,-27.60,153.30,2008,2008,18,male,1,0.93
Redland_Bay,-27.60,153.30,2008,2008,18,male,1,0.93
Redland_Bay,-27.60,153.30,2008,2008,18,male,1,0.93
Redland_Bay,-27.60,153.30,2008,2008,18,male,2,0.97
Redland_Bay,-27.60,153.30,2008,2008,18,male,2,0.93
Redland_Bay,-27.60,153.30,2008,2008,18,male,2,0.83
Redland_Bay,-27.60,153.30,2008,2008,18,male,2,0.90
Redland_Bay,-27.60,153.30,2008,2008,18,male,2,0.87
Redland_Bay,-27.60,153.30,2008,2008,18,male,2,0.93
Redland_Bay,-27.60,153.30,2008,2008,18,male,2,0.97
Redland_Bay,-27.60,153.30,2008,2008,18,male,2,0.93
Redland_Bay,-27.60,153.30,2008,2008,18,male,2,0.97
Redland_Bay,-27.60,153.30,2008,2008,18,male,2,0.97
Redland_Bay,-27.60,153.30,2008,2008,18,male,3,0.98
Redland_Bay,-27.60,153.30,2008,2008,18,male,3,0.90
Redland_Bay,-27.60,153.30,2008,2008,18,male,3,0.93
Redland_Bay,-27.60,153.30,2008,2008,18,male,3,0.97
Redland_Bay,-27.60,153.30,2008,2008,18,male,3,0.97
Redland_Bay,-27.60,153.30,2008,2008,18,male,3,0.95
Redland_Bay,-27.60,153.30,2008,2008,18,male,3,0.93
Redland_Bay,-27.60,153.30,2008,2008,18,male,3,0.93
Redland_Bay,-27.60,153.30,2008,2008,18,male,3,0.93
Redland_Bay,-27.60,153.30,2008,2008,18,male,3,0.90
Ballina,-28.75,153.52,2008,2008,18,female,1,1.10
Ballina,-28.75,153.52,2008,2008,18,female,1,1.00
Ballina,-28.75,153.52,2008,2008,18,female,1,1.13
Ballina,-28.75,153.52,2008,2008,18,female,1,1.03
Ballina,-28.75,153.52,2008,2008,18,female,1,1.10
Ballina,-28.75,153.52,2008,2008,18,female,1,1.07
Ballina,-28.75,153.52,2008,2008,18,female,1,1.07
Ballina,-28.75,153.52,2008,2008,18,female,1,1.10
Ballina,-28.75,153.52,2008,2008,18,female,1,1.10
Ballina,-28.75,153.52,2008,2008,18,female,1,1.08
Ballina,-28.75,153.52,2008,2008,18,female,2,1.07
Ballina,-28.75,153.52,2008,2008,18,female,2,1.13
Ballina,-28.75,153.52,2008,2008,18,female,2,1.10
Ballina,-28.75,153.52,2008,2008,18,female,2,1.03
Ballina,-28.75,153.52,2008,2008,18,female,2,1.00
Ballina,-28.75,153.52,2008,2008,18,female,2,1.03
Ballina,-28.75,153.52,2008,2008,18,female,2,1.07
Ballina,-28.75,153.52,2008,2008,18,female,2,1.03
Ballina,-28.75,153.52,2008,2008,18,female,2,1.07
Ballina,-28.75,153.52,2008,2008,18,female,2,1.03
Ballina,-28.75,153.52,2008,2008,18,female,3,1.07
Ballina,-28.75,153.52,2008,2008,18,female,3,1.07
Ballina,-28.75,153.52,2008,2008,18,female,3,1.07
Ballina,-28.75,153.52,2008,2008,18,female,3,1.03
Ballina,-28.75,153.52,2008,2008,18,female,3,1.07
Ballina,-28.75,153.52,2008,2008,18,female,3,1.07
Ballina,-28.75,153.52,2008,2008,18,female,3,1.07
Ballina,-28.75,153.52,2008,2008,18,female,3,1.07
Ballina,-28.75,153.52,2008,2008,18,female,3,1.07
Ballina,-28.75,153.52,2008,2008,18,female,3,1.10
Ballina,-28.75,153.52,2008,2008,18,male,1,0.93
Ballina,-28.75,153.52,2008,2008,18,male,1,0.97
Ballina,-28.75,153.52,2008,2008,18,male,1,0.93
Ballina,-28.75,153.52,2008,2008,18,male,1,0.93
Ballina,-28.75,153.52,2008,2008,18,male,1,0.95
Ballina,-28.75,153.52,2008,2008,18,male,1,0.93
Ballina,-28.75,153.52,2008,2008,18,male,1,0.90
